"eval/time","data/GRPO-s25-p8-n128-m32-ga4 - _step","data/GRPO-s25-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s25-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s25-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s25-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s25-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s25-p8-n32-m32-ga16 - _step","data/GRPO-s25-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s25-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s25-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s25-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s25-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s24-p8-n32-m32-ga16 - _step","data/GRPO-s24-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s24-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s24-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s24-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s24-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s23-p8-n128-m32-ga4 - _step","data/GRPO-s23-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s23-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s23-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s23-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s23-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s23-p8-n32-m32-ga16 - _step","data/GRPO-s23-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s23-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s23-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s23-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s23-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s22-p8-n128-m32-ga4 - _step","data/GRPO-s22-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s22-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s22-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s22-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s22-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s22-p8-n32-m32-ga16 - _step","data/GRPO-s22-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s22-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s22-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s22-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s22-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s21-p8-n128-m32-ga4 - _step","data/GRPO-s21-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s21-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s21-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s21-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s21-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s21-p8-n32-m32-ga16 - _step","data/GRPO-s21-p8-n32-m32-ga16 - _step__MIN","data/GRPO-s21-p8-n32-m32-ga16 - _step__MAX","data/GRPO-s21-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean","data/GRPO-s21-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s21-p8-n32-m32-ga16 - eval/rewards/accuracy_reward/mean__MAX","data/GRPO-s12-p8-n128-m32-ga4 - _step","data/GRPO-s12-p8-n128-m32-ga4 - _step__MIN","data/GRPO-s12-p8-n128-m32-ga4 - _step__MAX","data/GRPO-s12-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean","data/GRPO-s12-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MIN","data/GRPO-s12-p8-n128-m32-ga4 - eval/rewards/accuracy_reward/mean__MAX"
"537.5039840559984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","193","193","0.75","0.75","0.75"
"546.2996873879965","","","","","","","394","394","394","0.40283203125","0.40283203125","0.40283203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"616.2738493549914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215","215","215","0.81103515625","0.81103515625","0.81103515625","","","","","","","","","","","",""
"622.2736688369987","","","","","","","","","","","","","","","","","","","232","232","232","0.802734375","0.802734375","0.802734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"626.2948656359949","","","","","","","452","452","452","0.68359375","0.68359375","0.68359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"634.6091642819956","232","232","232","0.82568359375","0.82568359375","0.82568359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"642.1011559899998","","","","","","","","","","","","","452","452","452","0.7783203125","0.7783203125","0.7783203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"643.9857910540013","","","","","","","","","","","","","","","","","","","","","","","","","505","505","505","0.60400390625","0.60400390625","0.60400390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"653.3787917840018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232","232","232","0.84033203125","0.84033203125","0.84033203125","","","","","","","","","","","","","","","","","","","","","","","",""
"660.187756278996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232","232","232","0.7744140625","0.7744140625","0.7744140625"
"661.6466325580004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505","505","505","0.72314453125","0.72314453125","0.72314453125","","","","","",""
"679.6083295029894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505","505","505","0.80810546875","0.80810546875","0.80810546875","","","","","","","","","","","","","","","","","",""
"721.5745504719962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","0.76806640625","0.76806640625","0.76806640625"
"723.3356942829996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271","271","271","0.83984375","0.83984375","0.83984375","","","","","","","","","","","","","","","","","","","","","","","",""
"732.8581718929927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","0.806640625","0.806640625","0.806640625","","","","","","","","","","","",""
"744.200047670005","","","","","","","","","","","","","","","","","","","271","271","271","0.8115234375","0.8115234375","0.8115234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"748.6346887109976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563","563","563","0.787109375","0.787109375","0.787109375","","","","","",""
"754.0259578580008","","","","","","","","","","","","","","","","","","","","","","","","","616","616","616","0.68408203125","0.68408203125","0.68408203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"755.0234630329796","271","271","271","0.82275390625","0.82275390625","0.82275390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"768.1090549909859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563","563","563","0.810546875","0.810546875","0.810546875","","","","","","","","","","","","","","","","","",""
"789.741299751011","","","","","","","","","","","","","563","563","563","0.82080078125","0.82080078125","0.82080078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"789.8147064239893","","","","","","","563","563","563","0.80517578125","0.80517578125","0.80517578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"845.7502572939993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293","293","293","0.810546875","0.810546875","0.810546875"
"849.2662757559956","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293","293","293","0.826171875","0.826171875","0.826171875","","","","","","","","","","","",""
"859.147985281983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","621","621","621","0.80859375","0.80859375","0.80859375","","","","","","","","","","","","","","","","","",""
